app,scene,state,uiElement,device,screenMode,栏,variantId,setKey,notes
系统控件 SystemUIKIT,NLC,默认,键盘 Keyboard,PHONE_竖屏,,全栏,Keyboard_phone_h_01,,
系统控件 SystemUIKIT,NLC,默认,键盘 Keyboard,PHONE_横屏,,全栏,Keyboard_phone_l_01,,
系统控件 SystemUIKIT,NLC,默认,键盘 Keyboard,FOLD_外屏,竖屏,全栏,Keyboard_fold_inside_h_01,,
系统控件 SystemUIKIT,NLC,默认,键盘 Keyboard,FOLD_外屏,横屏,全栏,Keyboard_phone_l_01,,
系统控件 SystemUIKIT,NLC,默认,键盘 Keyboard,FOLD_内屏竖屏,NC,全栏,Keyboard_fold_outside_h_01,,
系统控件 SystemUIKIT,NLC,默认,键盘 Keyboard,FOLD_内屏横屏,NC,全栏,Keyboard_fold_outside_l_01,,
系统控件 SystemUIKIT,NLC,默认,键盘 Keyboard,PAD_竖屏,NLC,全栏,Keyboard_pad_h_01,,
系统控件 SystemUIKIT,NLC,默认,键盘 Keyboard,PAD_横屏,NLC,全栏,Keyboard_pad_l_01,,
系统控件 SystemUIKIT,NLC,默认,状态栏 StatusBar,PHONE_竖屏,,全栏,StatusBar_01,,
系统控件 SystemUIKIT,NLC,默认,状态栏 StatusBar,FOLD_外屏,竖屏,全栏,StatusBar_01,,
系统控件 SystemUIKIT,NLC,默认,状态栏 StatusBar,FOLD_内屏竖屏,NC,全栏,StatusBar_01,,
系统控件 SystemUIKIT,NLC,默认,状态栏 StatusBar,FOLD_内屏横屏,NC,全栏,StatusBar_01,,
系统控件 SystemUIKIT,NLC,默认,状态栏 StatusBar,PAD_竖屏,NLC,全栏,StatusBar_03,,
系统控件 SystemUIKIT,NLC,默认,状态栏 StatusBar,PAD_横屏,NLC,全栏,StatusBar_03,,
系统控件 SystemUIKIT,NLC,默认,控制杆 SwipeIndicator,PHONE_竖屏,,全栏,SwipeIndicator_01,,
系统控件 SystemUIKIT,NLC,默认,控制杆 SwipeIndicator,PHONE_横屏,,全栏,SwipeIndicator_02,,
系统控件 SystemUIKIT,NLC,默认,控制杆 SwipeIndicator,FOLD_外屏,竖屏,全栏,SwipeIndicator_03,,
系统控件 SystemUIKIT,NLC,默认,控制杆 SwipeIndicator,FOLD_外屏,横屏,全栏,SwipeIndicator_04,,
系统控件 SystemUIKIT,NLC,默认,控制杆 SwipeIndicator,FOLD_内屏竖屏,NC,全栏,SwipeIndicator_05,,
系统控件 SystemUIKIT,NLC,默认,控制杆 SwipeIndicator,FOLD_内屏横屏,NC,全栏,SwipeIndicator_06,,
系统控件 SystemUIKIT,NLC,默认,控制杆 SwipeIndicator,PAD_竖屏,NLC,全栏,SwipeIndicator_07,,
系统控件 SystemUIKIT,NLC,默认,控制杆 SwipeIndicator,PAD_横屏,NLC,全栏,SwipeIndicator_08,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,PHONE_竖屏,,全栏,BottomBar_Showcase_Fab_01,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,FOLD_外屏,竖屏,全栏,BottomBar_Showcase_Fab_01,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,FOLD_内屏竖屏,NC,N栏,Sidebar_Component_NC_01,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,FOLD_内屏竖屏,C,全栏,TopBar_01,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,FOLD_内屏横屏,NC,N栏,Sidebar_Component_NC_01,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,FOLD_内屏横屏,C,全栏,TopBar_01,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,PAD_竖屏,NL,N栏,Sidebar_Component_PAD_NLC_01,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,PAD_竖屏,NL收起,N栏,Sidebar_Component_PAD_NLC_02,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,PAD_竖屏,C,全栏,TopBar_05,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,PAD_横屏,NL,N栏,Sidebar_Component_PAD_NLC_01,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,PAD_横屏,NL收起,N栏,Sidebar_Component_PAD_NLC_02,,
文件管理 File Manager,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar,PAD_横屏,C,全栏,TopBar_05,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_01,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_04,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,FOLD_内屏竖屏,NC,N栏,NavigationBar_ComponentSet_12,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,FOLD_内屏竖屏,NC,C栏,NavigationBar_ComponentSet_04,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,FOLD_内屏竖屏,C,全栏,NavigationBar_ComponentSet_10,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,FOLD_内屏横屏,NC,N栏,NavigationBar_ComponentSet_12,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,FOLD_内屏横屏,NC,C栏,NavigationBar_ComponentSet_04,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,FOLD_内屏横屏,C,全栏,NavigationBar_ComponentSet_10,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_竖屏,NL,N栏,NavigationBar_ComponentSet_12,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_竖屏,NL,L栏,NavigationBar_ComponentSet_07,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_竖屏,NL收起,N栏,NavigationBar_ComponentSet_14,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_竖屏,NL收起,L栏,NavigationBar_ComponentSet_07,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_竖屏,C,全栏,TopBar_05 标题栏,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_横屏,NL,N栏,NavigationBar_ComponentSet_12,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_横屏,NL,L栏,NavigationBar_ComponentSet_07,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_横屏,NL收起,N栏,NavigationBar_ComponentSet_14,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_横屏,NL收起,L栏,NavigationBar_ComponentSet_07,,
文件管理 File Manager,NLC,默认,标题栏 NavigationBar,PAD_横屏,C,全栏,NavigationBar_ComponentSet_10,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,PHONE_竖屏,,全栏,Fab_01：白色,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,FOLD_外屏,竖屏,全栏,Fab_01：白色,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,FOLD_内屏竖屏,NC,C栏,NavigationBar_ComponentSet_04,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,FOLD_内屏竖屏,C,全栏,TopBar_01 搜索图标,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,FOLD_内屏横屏,NC,C栏,NavigationBar_ComponentSet_04,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,FOLD_内屏横屏,C,全栏,TopBar_01,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,PAD_竖屏,NL,L栏,TopBar_03,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,PAD_竖屏,NL收起,L栏,TopBar_03,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,PAD_竖屏,C,全栏,TopBar_05 搜索栏,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,PAD_横屏,NL,L栏,TopBar_03,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,PAD_横屏,NL收起,l栏,TopBar_03,,
文件管理 File Manager,NLC,默认,搜索栏 SearchBar,PAD_横屏,C,全栏,TopBar_05 搜索栏,,
文件管理 File Manager,NLC,默认,搜索结果面板 SearchReceiving,PAD_竖屏,NL,L栏,SearchReceiving_01,,
文件管理 File Manager,NLC,默认,搜索结果面板 SearchReceiving,PAD_竖屏,NL收起,L栏,SearchReceiving_01,,
文件管理 File Manager,NLC,默认,搜索结果面板 SearchReceiving,PAD_竖屏,C,全栏,SearchReceiving_01,,
文件管理 File Manager,NLC,默认,搜索结果面板 SearchReceiving,PAD_横屏,NL,L栏,SearchReceiving_01,,
文件管理 File Manager,NLC,默认,搜索结果面板 SearchReceiving,PAD_横屏,NL收起,L栏,SearchReceiving_01,,
文件管理 File Manager,NLC,默认,搜索结果面板 SearchReceiving,PAD_横屏,C,全栏,SearchReceiving_01,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar / NLC,PHONE_竖屏,,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar / NLC,FOLD_外屏,竖屏,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar / NLC,FOLD_内屏竖屏,LC,L栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar / NLC,FOLD_内屏横屏,LC,L栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar / NLC,PAD_竖屏,NLC,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar / NLC,PAD_竖屏,NLC收起,N栏,Sidebar_Component_PAD_NLC_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar / NLC,PAD_横屏,NLC,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar / NLC,PAD_横屏,NLC收起,N栏,Sidebar_Component_PAD_NLC_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NL,PHONE_竖屏,,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NL,FOLD_外屏,竖屏,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NL,FOLD_内屏竖屏,C,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NL,FOLD_内屏横屏,C,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NL,PAD_竖屏,NL,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NL,PAD_竖屏,NL收起,N栏,Sidebar_Component_PAD_NLC_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NL,PAD_横屏,NL,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NL,PAD_横屏,NL收起,N栏,Sidebar_Component_PAD_NLC_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NC,PHONE_竖屏,,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NC,FOLD_外屏,竖屏,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NC,FOLD_内屏竖屏,C,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NC,FOLD_内屏横屏,C,全栏,BottomBar_Showcase_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NC,PAD_竖屏,NC,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NC,PAD_竖屏,NC收起,N栏,Sidebar_Component_PAD_NLC_00,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NC,PAD_横屏,NC,N栏,Sidebar_Component_PAD_NLC_01,,
笔记 Notes,NLC,默认,顶部导航栏 TopBar 侧边栏 Sidebar 底部导航栏 BottomBar  / NC,PAD_横屏,NC收起,N栏,Sidebar_Component_PAD_NLC_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_04,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,FOLD_内屏竖屏,LC,L栏,NavigationBar_ComponentSet_04,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,FOLD_内屏竖屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,FOLD_内屏横屏,LC,L栏,NavigationBar_ComponentSet_04,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,FOLD_内屏横屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_竖屏,NLC,N栏,NavigationBar_ComponentSet_12,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_竖屏,NLC,L栏,NavigationBar_ComponentSet_07,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_竖屏,NLC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_竖屏,NLC收起,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_竖屏,NLC收起,L栏,NavigationBar_ComponentSet_17,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_竖屏,NLC收起,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_横屏,NLC,N栏,NavigationBar_ComponentSet_12,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_横屏,NLC,L栏,NavigationBar_ComponentSet_07,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_横屏,NLC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_横屏,NLC收起,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_横屏,NLC收起,L栏,NavigationBar_ComponentSet_17,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NLC,PAD_横屏,NLC收起,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_04,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,FOLD_内屏竖屏,C,全栏,NavigationBar_ComponentSet_04,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,FOLD_内屏横屏,C,全栏,NavigationBar_ComponentSet_04,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,PAD_竖屏,NL,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,PAD_竖屏,NL,L栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,PAD_竖屏,NL收起,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,PAD_竖屏,NL收起,L栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,PAD_横屏,NL,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,PAD_横屏,NL,L栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,PAD_横屏,NL收起,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / N L,PAD_横屏,NL收起,L栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,FOLD_内屏竖屏,C,全栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,FOLD_内屏横屏,C,全栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,PAD_竖屏,NC,N栏,NavigationBar_ComponentSet_12,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,PAD_竖屏,NC,L栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,PAD_竖屏,NC收起,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,PAD_竖屏,NC收起,L栏,NavigationBar_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,PAD_横屏,NC,N栏,NavigationBar_ComponentSet_12,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,PAD_横屏,NC,L栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,PAD_横屏,NC收起,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / NC,PAD_横屏,NC收起,L栏,NavigationBar_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_02,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_05,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,FOLD_内屏竖屏,LC,N栏,NavigationBar_ComponentSet_05,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,FOLD_内屏竖屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,FOLD_内屏横屏,LC,N栏,NavigationBar_ComponentSet_05,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,FOLD_内屏横屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,PAD_竖屏,LC,N栏,NavigationBar_ComponentSet_08,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,PAD_竖屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,PAD_横屏,LC,N栏,NavigationBar_ComponentSet_08,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / LC,PAD_横屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情全屏 / C,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情全屏 / C,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情全屏 / C,FOLD_内屏竖屏,C,全栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情全屏 / C,FOLD_内屏横屏,C,全栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情全屏 / C,PAD_竖屏,C,全栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情全屏 / C,PAD_横屏,C,全栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 私密笔记宫格 / C,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_02,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 私密笔记宫格 / C,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_05,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 私密笔记宫格 / C,FOLD_内屏竖屏,C,全栏,NavigationBar_ComponentSet_05,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 私密笔记宫格 / C,FOLD_内屏横屏,C,全栏,NavigationBar_ComponentSet_05,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 私密笔记宫格 / C,PAD_竖屏,C,全栏,NavigationBar_ComponentSet_08,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 私密笔记宫格 / C,PAD_横屏,C,全栏,NavigationBar_ComponentSet_08,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 思维导图 / C,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 思维导图 / C,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 思维导图 / C,FOLD_内屏竖屏,C,全栏,NavigationBar_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 思维导图 / C,FOLD_内屏横屏,C,全栏,NavigationBar_ComponentSet_Notes_02,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 思维导图 / C,PAD_竖屏,C,全栏,NavigationBar_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 思维导图 / C,PAD_横屏,C,全栏,NavigationBar_ComponentSet_Notes_03,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_11,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,FOLD_内屏竖屏,LC,L栏,NavigationBar_ComponentSet_04,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,FOLD_内屏竖屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,FOLD_内屏横屏,LC,L栏,NavigationBar_ComponentSet_04,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,FOLD_内屏横屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_竖屏,NLC,N栏,NavigationBar_ComponentSet_12,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_竖屏,NLC,L栏,NavigationBar_ComponentSet_07,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_竖屏,NLC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_竖屏,NLC收起,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_竖屏,NLC收起,L栏,NavigationBar_ComponentSet_17,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_竖屏,NLC收起,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_横屏,NLC,N栏,NavigationBar_ComponentSet_12,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_横屏,NLC,L栏,NavigationBar_ComponentSet_07,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_横屏,NLC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_横屏,NLC收起,N栏,NavigationBar_ComponentSet_00,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_横屏,NLC收起,L栏,NavigationBar_ComponentSet_17,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 详情 NoteDetail / NLC,PAD_横屏,NLC收起,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,PHONE_竖屏,,全栏,NavigationBar_ComponentSet_03,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,FOLD_外屏,竖屏,全栏,NavigationBar_ComponentSet_06,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,FOLD_内屏竖屏,LC,L栏,NavigationBar_ComponentSet_06,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,FOLD_内屏竖屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,FOLD_内屏横屏,LC,L栏,NavigationBar_ComponentSet_06,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,FOLD_内屏横屏,LC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,PAD_竖屏,NLC,N栏,NavigationBar_ComponentSet_12,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,PAD_竖屏,NLC,L栏,NavigationBar_ComponentSet_09,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,PAD_竖屏,NLC,C栏,NavigationBar_ComponentSet_Notes_01,,
笔记 Notes,NLC,默认,标题栏 NavigationBar / 编辑模式 Edit Mode / NLC,PAD_竖屏,NLC收起,N栏,NavigationBar_ComponentSet_00,,
